CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_score,F_score,M_score,RFM_Score,Segment
14332.0,7/15/2011 10:33,3,866.3100000000001,148,2,3,3,233,Others
14333.0,10/6/2011 19:25,2,351.45,64,5,2,2,522,Others
14334.0,9/7/2011 10:55,9,2539.46,94,3,5,5,355,Loyalists
14335.0,9/4/2011 13:07,2,468.26,96,3,2,3,323,Others
14336.0,5/4/2011 15:37,4,1614.91,219,1,4,4,144,Lost Customers
14338.0,7/4/2011 16:00,4,554.22,158,2,4,3,243,Others
14339.0,4/19/2011 11:31,4,289.90999999999997,235,1,4,2,142,Lost Customers
14340.0,5/5/2011 9:44,1,134.7,219,1,1,1,111,Lost Customers
14341.0,8/1/2011 14:05,9,2166.38,130,3,5,5,355,Loyalists
14342.0,7/25/2011 14:35,6,607.71,137,2,4,3,243,Others
14344.0,8/4/2011 13:51,8,889.9300000000001,127,3,5,3,353,Loyalists
14345.0,11/1/2011 9:51,1,108.97999999999999,39,5,1,1,511,Others
14346.0,8/11/2011 9:47,2,1021.58,121,3,2,4,324,Others
14348.0,3/24/2011 16:23,1,409.57,260,1,1,2,112,Lost Customers
14349.0,11/29/2011 15:39,1,133.5,10,5,1,1,511,Others
14350.0,3/14/2011 12:27,2,258.7,270,1,2,2,122,Lost Customers
14351.0,6/28/2011 11:56,1,51.0,165,2,1,1,211,Others
14352.0,7/5/2011 15:41,4,1078.96,157,2,4,4,244,Others
14353.0,5/8/2011 16:06,1,90.6,215,2,1,1,211,Others
14354.0,12/4/2011 11:32,2,163.62,6,5,2,1,521,Others
14355.0,12/9/2010 12:16,1,174.4,366,1,1,1,111,Lost Customers
14356.0,9/27/2011 13:54,4,666.9399999999999,73,4,4,3,443,Others
14357.0,10/27/2011 16:23,1,225.77,43,5,1,1,511,Others
14359.0,9/13/2011 9:03,6,882.58,88,4,4,3,443,Others
14360.0,9/6/2011 11:58,4,2128.23,95,3,4,5,345,Others
14362.0,11/17/2011 15:08,1,161.2,22,5,1,1,511,Others
14364.0,8/23/2011 11:01,8,3717.35,109,3,5,5,355,Loyalists
14367.0,9/25/2011 12:18,19,9167.82,75,4,5,5,455,Loyalists
14368.0,1/24/2011 9:52,1,155.0,320,1,1,1,111,Lost Customers
14371.0,2/17/2011 16:35,1,100.5,295,1,1,1,111,Lost Customers
14373.0,12/16/2010 15:40,1,76.55,358,1,1,1,111,Lost Customers
14375.0,6/7/2011 13:44,1,257.68,185,2,1,2,212,Others
14377.0,6/1/2011 13:32,2,617.05,191,2,2,3,223,Others
14379.0,2/17/2011 15:03,2,348.1,295,1,2,2,122,Lost Customers
14381.0,10/18/2011 17:10,1,202.68,52,5,1,1,511,Others
14382.0,11/13/2011 16:18,1,626.0699999999999,26,5,1,3,513,Others
14383.0,6/29/2011 10:18,3,1247.69,164,2,3,4,234,Others
14385.0,11/30/2011 15:36,3,202.11,9,5,3,1,531,Others
14386.0,2/16/2011 9:45,1,142.4,297,1,1,1,111,Lost Customers
14387.0,9/26/2011 12:58,3,1770.56,74,4,3,4,434,Others
14388.0,9/9/2011 13:26,10,3172.04,91,4,5,5,455,Loyalists
14389.0,7/11/2011 13:37,5,999.72,151,2,4,4,244,Others
14390.0,7/18/2011 13:35,13,4592.47,144,2,5,5,255,Loyalists
14393.0,5/5/2011 18:16,1,67.95,218,2,1,1,211,Others
14395.0,9/28/2011 11:20,12,3471.91,73,4,5,5,455,Loyalists
14396.0,12/3/2010 15:19,2,487.99,371,1,2,3,123,Lost Customers
14397.0,9/7/2011 9:37,23,2556.68,94,3,5,5,355,Loyalists
14400.0,7/21/2011 18:05,2,559.7,141,2,2,3,223,Others
14401.0,9/5/2011 11:51,14,4039.98,96,3,5,5,355,Loyalists
14403.0,8/1/2011 12:57,5,1426.31,130,3,4,4,344,Others
14404.0,8/23/2011 11:16,7,1434.72,109,3,5,4,354,Loyalists
14406.0,8/12/2011 16:54,1,156.75,119,3,1,1,311,Others
14407.0,8/24/2011 14:02,9,2111.08,107,3,5,5,355,Loyalists
14408.0,9/6/2011 11:29,7,2606.53,95,3,5,5,355,Loyalists
14409.0,9/29/2011 18:18,7,1908.25,71,5,5,4,554,Loyalists
14410.0,9/8/2011 15:08,15,576.3,92,4,5,3,453,Loyalists
14411.0,2/2/2011 10:56,1,1063.0,311,1,1,4,114,Lost Customers
14412.0,9/28/2011 8:48,3,761.33,73,4,3,3,433,Others
14413.0,12/12/2010 13:37,1,122.7,362,1,1,1,111,Lost Customers
14414.0,9/9/2011 12:09,8,1485.1299999999999,92,4,5,4,454,Loyalists
14415.0,9/2/2011 15:56,18,5811.56,98,3,5,5,355,Loyalists
14416.0,11/17/2011 15:22,2,490.22,22,5,2,3,523,Others
14418.0,8/23/2011 17:18,3,1937.25,108,3,3,4,334,Others
14419.0,9/27/2011 11:27,6,1058.06,74,4,4,4,444,Others
14420.0,9/15/2011 16:57,2,385.87,85,4,2,2,422,Others
14421.0,5/12/2011 10:49,2,813.11,212,2,2,3,223,Others
14422.0,9/30/2011 10:48,6,4263.64,71,5,4,5,545,Others
14423.0,5/5/2011 15:12,1,265.2,218,2,1,2,212,Others
14424.0,11/22/2011 11:48,1,322.08,18,5,1,2,512,Others
14426.0,7/22/2011 11:56,16,3918.9,141,2,5,5,255,Loyalists
14427.0,10/7/2011 9:10,2,363.34000000000003,64,5,2,2,522,Others
14428.0,9/21/2011 14:50,7,1230.14,79,4,5,4,454,Loyalists
14431.0,2/14/2011 10:56,2,397.76000000000005,299,1,2,2,122,Lost Customers
14432.0,9/11/2011 14:09,6,2255.51,89,4,4,5,445,Others
14434.0,9/28/2011 15:31,6,1372.8,72,5,4,4,544,Others
14436.0,9/2/2011 10:13,1,89.06,99,3,1,1,311,Others
14437.0,7/19/2011 14:56,2,-43.400000000000006,143,2,2,1,221,Others
14438.0,2/6/2011 14:56,1,131.9,306,1,1,1,111,Lost Customers
14439.0,1/24/2011 11:39,1,2661.24,320,1,1,5,115,Lost Customers
14440.0,9/28/2011 12:46,5,2357.6800000000003,72,5,4,5,545,Others
14441.0,9/6/2011 9:45,10,1545.14,95,3,5,4,354,Loyalists
14442.0,5/25/2011 16:50,5,1544.6200000000001,198,2,4,4,244,Others
14443.0,7/24/2011 11:40,7,1400.88,139,2,5,4,254,Loyalists
14446.0,9/20/2011 12:35,4,1039.58,80,4,4,4,444,Others
14447.0,5/27/2011 14:29,5,1163.23,196,2,4,4,244,Others
14448.0,12/10/2010 17:26,2,375.35,364,1,2,2,122,Lost Customers
14449.0,4/7/2011 12:16,4,907.1,247,1,4,3,143,Lost Customers
14450.0,6/12/2011 10:46,3,483.25,181,2,3,3,233,Others
14451.0,5/29/2011 12:35,2,662.59,194,2,2,3,223,Others
14452.0,9/7/2011 11:32,2,264.44,94,3,2,2,322,Others
14453.0,6/2/2011 14:15,1,119.93,190,2,1,1,211,Others
14456.0,9/27/2011 12:52,14,3047.63,73,4,5,5,455,Loyalists
14457.0,2/2/2011 9:39,1,113.64,311,1,1,1,111,Lost Customers
14459.0,7/7/2011 13:35,1,1837.92,155,2,1,4,214,Others
14460.0,8/21/2011 14:19,4,383.34,110,3,4,2,342,Others
14461.0,7/14/2011 17:11,3,2103.06,148,2,3,5,235,Others
14462.0,9/16/2011 17:05,15,1965.9,84,4,5,4,454,Loyalists
14463.0,9/2/2011 15:20,3,529.62,98,3,3,3,333,Others
14465.0,4/7/2011 12:38,3,1058.6200000000001,246,1,3,4,134,Lost Customers
14466.0,9/27/2011 12:44,7,2272.4,73,4,5,5,455,Loyalists
14467.0,11/22/2011 12:48,4,598.76,17,5,4,3,543,Others
14470.0,2/25/2011 11:56,2,461.19,288,1,2,2,122,Lost Customers
14472.0,8/28/2011 11:01,8,1936.84,104,3,5,4,354,Loyalists
14473.0,9/26/2011 15:10,2,234.34,74,4,2,1,421,Others
14474.0,10/27/2011 12:57,2,537.71,43,5,2,3,523,Others
14475.0,9/29/2011 10:46,6,799.82,72,5,4,3,543,Others
14476.0,3/27/2011 15:39,1,215.7,257,1,1,1,111,Lost Customers
14477.0,6/8/2011 13:33,5,1307.81,184,2,4,4,244,Others
14479.0,3/31/2011 9:07,2,316.25,254,1,2,2,122,Lost Customers
14480.0,11/28/2011 16:35,1,279.05,11,5,1,2,512,Others
14481.0,6/28/2011 10:38,2,636.51,165,2,2,3,223,Others
14482.0,9/1/2011 16:44,6,2068.15,99,3,4,5,345,Others
14483.0,7/13/2011 9:45,2,129.2,150,2,2,1,221,Others
14484.0,10/20/2011 14:11,1,321.92,50,5,1,2,512,Others
14485.0,11/1/2011 12:25,1,165.75,38,5,1,1,511,Others
14487.0,9/18/2011 12:40,7,1183.58,82,4,5,4,454,Loyalists
14488.0,10/3/2011 9:30,2,1047.43,68,5,2,4,524,Others
14489.0,5/16/2011 14:51,1,463.38,207,2,1,2,212,Others
14491.0,6/17/2011 15:22,2,340.93,175,2,2,2,222,Others
14493.0,7/7/2011 16:59,7,2362.84,155,2,5,5,255,Loyalists
14494.0,11/14/2011 9:21,1,139.56,26,5,1,1,511,Others
14495.0,8/10/2011 14:13,2,123.8,121,3,2,1,321,Others
14496.0,2/1/2011 9:01,2,538.8100000000001,312,1,2,3,123,Lost Customers
14497.0,2/3/2011 17:01,2,457.47,309,1,2,2,122,Lost Customers
14498.0,8/15/2011 14:10,5,1957.32,116,3,4,4,344,Others
14499.0,7/29/2011 11:49,3,815.32,134,3,3,3,333,Others
14500.0,9/12/2011 16:45,3,356.85,88,4,3,2,432,Others
14501.0,6/9/2011 12:02,3,190.31,184,2,3,1,231,Others
14502.0,7/13/2011 13:14,14,2351.02,149,2,5,5,255,Loyalists
14503.0,9/30/2011 14:59,6,3543.26,70,5,4,5,545,Others
14504.0,4/10/2011 16:01,4,673.26,243,1,4,3,143,Lost Customers
14505.0,8/22/2011 14:38,11,5818.7,109,3,5,5,355,Loyalists
14506.0,6/30/2011 19:27,5,2012.17,162,2,4,5,245,Others
14507.0,8/30/2011 15:16,7,1368.18,101,3,5,4,354,Loyalists
14508.0,9/11/2011 11:29,2,276.42,90,4,2,2,422,Others
14511.0,9/8/2011 13:26,6,1267.41,92,4,4,4,444,Others
14512.0,6/5/2011 12:39,2,275.28,187,2,2,2,222,Others
14513.0,8/31/2011 11:25,4,438.49,101,3,4,2,342,Others
14514.0,5/22/2011 15:12,3,1055.35,201,2,3,4,234,Others
14515.0,6/1/2011 12:54,6,2102.09,191,2,4,5,245,Others
14517.0,7/21/2011 11:42,2,330.45,142,2,2,2,222,Others
14518.0,10/6/2011 14:43,1,174.37,64,5,1,1,511,Others
14520.0,2/22/2011 9:15,2,270.6,291,1,2,2,122,Lost Customers
14522.0,9/8/2011 15:39,4,974.54,92,4,4,4,444,Others
14523.0,8/23/2011 13:13,1,241.09,108,3,1,2,312,Others
14524.0,9/29/2011 12:39,9,1867.68,71,5,5,4,554,Loyalists
14525.0,8/31/2011 14:28,13,4221.37,100,3,5,5,355,Loyalists
14527.0,9/29/2011 12:23,86,7711.38,71,5,5,5,555,VIPs
14528.0,11/2/2011 17:09,1,364.21999999999997,37,5,1,2,512,Others
14529.0,9/23/2011 13:48,3,620.04,77,4,3,3,433,Others
14530.0,9/7/2011 12:55,6,2925.91,93,3,4,5,345,Others
14532.0,4/17/2011 13:05,4,932.85,236,1,4,4,144,Lost Customers
14533.0,9/11/2011 15:35,9,1812.6200000000001,89,4,5,4,454,Loyalists
14534.0,9/5/2011 12:20,25,4075.35,95,3,5,5,355,Loyalists
14535.0,8/4/2011 15:04,4,2841.09,127,3,4,5,345,Others
14536.0,3/25/2011 12:21,1,171.8,259,1,1,1,111,Lost Customers
14537.0,10/13/2011 10:54,1,355.56,58,5,1,2,512,Others
14538.0,3/28/2011 14:57,2,388.25,256,1,2,2,122,Lost Customers
14539.0,11/24/2011 9:50,2,537.48,16,5,2,3,523,Others
14540.0,9/25/2011 12:34,3,996.26,75,4,3,4,434,Others
14541.0,6/24/2011 10:31,8,1461.65,169,2,5,4,254,Loyalists
14542.0,6/7/2011 8:19,1,103.25,186,2,1,1,211,Others
14543.0,9/27/2011 10:26,21,2916.17,74,4,5,5,455,Loyalists
14544.0,12/13/2010 12:50,2,2024.45,361,1,2,5,125,Lost Customers
14546.0,9/23/2011 13:11,9,2487.02,77,4,5,5,455,Loyalists
14547.0,12/6/2011 11:06,9,3986.7400000000002,4,5,5,5,555,VIPs
14548.0,7/12/2011 12:19,2,652.8,150,2,2,3,223,Others
14549.0,2/1/2011 13:47,1,289.24,311,1,1,2,112,Lost Customers
14550.0,11/29/2011 12:12,2,765.62,11,5,2,3,523,Others
14551.0,5/19/2011 18:21,2,186.23,204,2,2,1,221,Others
14552.0,7/11/2011 12:49,1,165.07,151,2,1,1,211,Others
14553.0,5/5/2011 11:08,5,859.27,219,1,4,3,143,Lost Customers
14554.0,11/29/2011 16:44,4,2381.04,10,5,4,5,545,Others
14555.0,2/10/2011 17:19,2,324.14,302,1,2,2,122,Lost Customers
14557.0,9/15/2011 15:48,2,0.0,85,4,2,1,421,Others
14560.0,9/6/2011 10:27,24,2174.18,95,3,5,5,355,Loyalists
14561.0,9/25/2011 12:39,3,1080.76,75,4,3,4,434,Others
14562.0,9/8/2011 19:58,22,4709.22,92,4,5,5,455,Loyalists
14565.0,9/5/2011 9:07,6,3073.77,96,3,4,5,345,Others
14566.0,8/21/2011 11:05,1,1432.0,111,3,1,4,314,Others
14567.0,8/1/2011 13:48,3,1524.46,130,3,3,4,334,Others
14569.0,12/8/2011 14:58,1,227.39,1,5,1,1,511,Others
14570.0,3/4/2011 10:58,2,218.06,281,1,2,1,121,Lost Customers
14572.0,8/21/2011 13:47,10,2803.69,110,3,5,5,355,Loyalists
14573.0,6/13/2011 11:15,13,1603.72,180,2,5,4,254,Loyalists
14576.0,12/2/2010 17:51,1,35.400000000000006,372,1,1,1,111,Lost Customers
14577.0,6/29/2011 11:46,4,859.71,164,2,4,3,243,Others
14578.0,12/6/2011 17:18,1,168.63,3,5,1,1,511,Others
14581.0,11/23/2011 12:39,1,138.6,16,5,1,1,511,Others
14582.0,10/30/2011 11:56,1,114.11000000000001,41,5,1,1,511,Others
14583.0,7/18/2011 12:53,5,1052.55,144,2,4,4,244,Others
14584.0,6/9/2011 20:03,5,1029.26,183,2,4,4,244,Others
14585.0,10/20/2011 14:33,1,157.05,50,5,1,1,511,Others
14586.0,4/26/2011 17:32,3,134.16,227,1,3,1,131,Lost Customers
14587.0,6/8/2011 14:09,10,1598.24,184,2,5,4,254,Loyalists
14589.0,12/3/2010 11:42,1,39.75,372,1,1,1,111,Lost Customers
14591.0,5/10/2011 14:09,4,1447.14,213,2,4,4,244,Others
14592.0,11/4/2011 16:35,3,570.46,35,5,3,3,533,Others
14593.0,5/25/2011 11:21,3,617.99,199,2,3,3,233,Others
14594.0,12/2/2011 13:28,2,379.83,7,5,2,2,522,Others
14595.0,9/15/2011 13:13,6,1740.6,85,4,4,4,444,Others
14597.0,6/1/2011 12:33,2,883.15,191,2,2,3,223,Others
14598.0,10/26/2011 13:19,1,221.97,44,5,1,1,511,Others
14600.0,2/7/2011 9:48,1,393.33000000000004,306,1,1,2,112,Lost Customers
14601.0,11/29/2011 9:48,1,213.96,11,5,1,1,511,Others
14603.0,3/10/2011 10:27,1,660.0,275,1,1,3,113,Lost Customers
14606.0,9/7/2011 12:48,128,11713.85,93,3,5,5,355,Loyalists
14607.0,3/23/2011 15:22,17,11341.1,261,1,5,5,155,Lost Customers
14608.0,9/15/2011 11:46,4,1785.15,86,4,4,4,444,Others
14609.0,9/28/2011 12:54,4,601.56,72,5,4,3,543,Others
14616.0,4/11/2011 9:54,3,406.08000000000004,243,1,3,2,132,Lost Customers
14618.0,12/8/2010 14:57,4,538.59,366,1,4,3,143,Lost Customers
14619.0,4/8/2011 7:37,2,379.51,246,1,2,2,122,Lost Customers
14620.0,5/19/2011 14:14,3,393.28000000000003,204,2,3,2,232,Others
14621.0,8/4/2011 17:58,6,1765.76,127,3,4,4,344,Others
14622.0,6/8/2011 12:42,1,320.58000000000004,184,2,1,2,212,Others
14623.0,8/15/2011 13:51,6,869.35,116,3,4,3,343,Others
14624.0,10/13/2011 13:44,2,225.85,57,5,2,1,521,Others
14625.0,6/7/2011 15:40,5,848.48,185,2,4,3,243,Others
14626.0,8/9/2011 10:20,7,2757.07,123,3,5,5,355,Loyalists
14627.0,2/1/2011 10:49,1,-21.85,312,1,1,1,111,Lost Customers
14628.0,9/9/2011 14:58,2,671.96,91,4,2,3,423,Others
14629.0,12/5/2011 16:55,3,939.21,4,5,3,4,534,Others
14631.0,4/18/2011 16:49,3,1006.98,235,1,3,4,134,Lost Customers
14632.0,3/22/2011 8:49,1,114.56,263,1,1,1,111,Lost Customers
14633.0,3/18/2011 17:07,1,344.90000000000003,266,1,1,2,112,Lost Customers
14636.0,3/16/2011 9:52,2,609.85,269,1,2,3,123,Lost Customers
14638.0,10/20/2011 10:10,1,443.6,51,5,1,2,512,Others
14639.0,8/11/2011 13:41,8,2952.34,120,3,5,5,355,Loyalists
14640.0,8/4/2011 11:38,8,2042.15,128,3,5,5,355,Loyalists
14641.0,11/18/2011 10:42,1,110.46,22,5,1,1,511,Others
14642.0,10/12/2011 11:08,1,96.12,59,5,1,1,511,Others
14643.0,6/22/2011 14:41,3,668.61,170,2,3,3,233,Others
14644.0,2/14/2011 14:14,4,780.46,298,1,4,3,143,Lost Customers
14645.0,7/6/2011 9:15,2,597.09,157,2,2,3,223,Others
14646.0,9/8/2011 11:28,77,279489.02,93,3,5,5,355,Loyalists
14647.0,5/22/2011 13:40,1,243.22,201,2,1,2,212,Others
14649.0,9/28/2011 15:42,4,1417.29,72,5,4,4,544,Others
14651.0,5/12/2011 16:29,2,654.6,211,2,2,3,223,Others
14652.0,9/23/2011 14:21,1,114.17999999999999,77,4,1,1,411,Others
14653.0,12/8/2011 13:45,7,1947.55,1,5,5,4,554,Loyalists
14655.0,9/30/2011 8:14,5,1930.15,71,5,4,4,544,Others
14656.0,6/23/2011 13:51,2,291.05,169,2,2,2,222,Others
14657.0,7/7/2011 19:54,5,838.27,155,2,4,3,243,Others
14658.0,8/14/2011 15:42,2,247.15,117,3,2,2,322,Others
14659.0,9/22/2011 12:45,12,2456.53,78,4,5,5,455,Loyalists
14660.0,9/14/2011 11:34,2,285.74,87,4,2,2,422,Others
14661.0,11/13/2011 11:51,1,107.95,27,5,1,1,511,Others
14662.0,4/19/2011 12:26,4,771.17,234,1,4,3,143,Lost Customers
14664.0,11/6/2011 14:56,2,637.89,33,5,2,3,523,Others
14665.0,9/11/2011 11:26,7,1258.38,90,4,5,4,454,Loyalists
14666.0,11/15/2011 12:57,1,195.25,24,5,1,1,511,Others
14667.0,9/6/2011 12:30,27,9231.2,94,3,5,5,355,Loyalists
14669.0,4/12/2011 11:43,3,1269.99,242,1,3,4,134,Lost Customers
14670.0,3/4/2011 14:13,2,411.53,280,1,2,2,122,Lost Customers
14672.0,4/19/2011 10:19,2,765.5500000000001,235,1,2,3,123,Lost Customers
14673.0,12/7/2010 12:49,5,1736.4,367,1,4,4,144,Lost Customers
14675.0,11/23/2011 12:58,1,604.75,16,5,1,3,513,Others
14676.0,9/22/2011 9:52,8,2543.2400000000002,79,4,5,5,455,Loyalists
14679.0,12/3/2010 10:07,1,-2.55,372,1,1,1,111,Lost Customers
14680.0,9/5/2011 15:49,23,26932.34,95,3,5,5,355,Loyalists
14681.0,9/29/2011 15:52,3,498.95,71,5,3,3,533,Others
14682.0,6/5/2011 12:12,2,52.0,188,2,2,1,221,Others
14684.0,9/19/2011 11:04,5,1236.28,82,4,4,4,444,Others
14687.0,8/25/2011 11:59,1,628.38,107,3,1,3,313,Others
14688.0,9/8/2011 12:16,27,5107.38,93,3,5,5,355,Loyalists
14689.0,5/15/2011 11:22,1,112.8,209,2,1,1,211,Others
14690.0,7/11/2011 11:58,3,358.61,152,2,3,2,232,Others
14691.0,9/4/2011 11:17,5,2114.33,97,3,4,5,345,Others
14692.0,7/25/2011 15:08,5,582.05,137,2,4,3,243,Others
14693.0,3/20/2011 12:50,1,172.9,264,1,1,1,111,Lost Customers
14696.0,9/29/2011 15:04,9,2070.97,71,5,5,5,555,VIPs
14697.0,5/5/2011 15:39,2,188.60999999999999,218,2,2,1,221,Others
14698.0,12/8/2011 12:26,5,1250.76,1,5,4,4,544,Others
14699.0,5/9/2011 14:54,1,109.13000000000001,214,2,1,1,211,Others
14700.0,6/3/2011 11:59,3,2235.3,190,2,3,5,235,Others
14701.0,6/20/2011 11:39,12,2486.2200000000003,173,2,5,5,255,Loyalists
14702.0,9/22/2011 19:33,18,3250.64,78,4,5,5,455,Loyalists
14703.0,11/25/2011 9:23,1,318.17,15,5,1,2,512,Others
14704.0,9/19/2011 13:27,9,1546.91,81,4,5,4,454,Loyalists
14705.0,5/25/2011 12:39,1,179.0,198,2,1,1,211,Others
14708.0,7/8/2011 16:08,4,1096.67,154,2,4,4,244,Others
14709.0,9/7/2011 12:21,14,4911.14,93,3,5,5,355,Loyalists
14710.0,11/25/2011 14:53,4,606.13,14,5,4,3,543,Others
14711.0,9/9/2011 13:42,12,2838.2,91,4,5,5,455,Loyalists
14712.0,9/25/2011 14:58,3,917.07,75,4,3,4,434,Others
14713.0,9/1/2011 19:11,12,2664.2599999999998,99,3,5,5,355,Loyalists
14714.0,11/15/2011 13:07,1,160.19,24,5,1,1,511,Others
14715.0,9/6/2011 12:02,4,867.38,95,3,4,3,343,Others
14716.0,7/14/2011 12:42,2,329.68,148,2,2,2,222,Others
14719.0,6/13/2011 12:52,6,1592.18,179,2,4,4,244,Others
14720.0,9/11/2011 13:56,3,663.8100000000001,89,4,3,3,433,Others
14722.0,7/15/2011 14:58,1,187.92000000000002,147,2,1,1,211,Others
14723.0,12/3/2010 14:26,6,1158.3,371,1,4,4,144,Lost Customers
14725.0,11/15/2011 12:42,1,718.08,24,5,1,3,513,Others
14727.0,3/10/2011 14:45,1,268.58,274,1,1,2,112,Lost Customers
14729.0,12/1/2010 12:43,1,313.49,373,1,1,2,112,Lost Customers
14730.0,8/24/2011 13:07,8,2005.06,107,3,5,5,355,Loyalists
14731.0,5/18/2011 11:02,3,380.02,206,2,3,2,232,Others
14732.0,9/12/2011 15:29,10,2686.34,88,4,5,5,455,Loyalists
14733.0,8/21/2011 11:57,15,9451.54,111,3,5,5,355,Loyalists
14735.0,9/19/2011 11:33,34,5807.69,82,4,5,5,455,Loyalists
14737.0,8/3/2011 10:04,3,1164.55,129,3,3,4,334,Others
14738.0,8/1/2011 14:12,9,1289.94,130,3,5,4,354,Loyalists
14739.0,9/6/2011 14:09,8,3899.1,94,3,5,5,355,Loyalists
14740.0,6/1/2011 15:17,4,1423.21,191,2,4,4,244,Others
14741.0,8/18/2011 13:16,6,1400.3400000000001,113,3,4,4,344,Others
14744.0,3/3/2011 12:30,9,1088.53,281,1,5,4,154,Lost Customers
14745.0,8/19/2011 10:05,6,1167.16,113,3,4,4,344,Others
14747.0,4/6/2011 10:17,2,294.3,248,1,2,2,122,Lost Customers
14748.0,8/8/2011 12:28,6,1311.79,123,3,4,4,344,Others
14752.0,10/27/2011 11:55,1,389.64,44,5,1,2,512,Others
14753.0,9/13/2011 14:50,1,563.15,87,4,1,3,413,Others
14754.0,2/17/2011 12:21,2,638.05,295,1,2,3,123,Lost Customers
14755.0,9/27/2011 12:08,12,4965.38,74,4,5,5,455,Loyalists
14756.0,11/24/2011 18:13,1,738.96,15,5,1,3,513,Others
14757.0,9/25/2011 14:36,1,420.5,75,4,1,2,412,Others
14758.0,7/18/2011 8:21,4,1484.06,145,2,4,4,244,Others
14759.0,8/19/2011 8:57,3,1625.97,113,3,3,4,334,Others
14760.0,2/18/2011 14:36,2,53.8,294,1,2,1,121,Lost Customers
14761.0,10/12/2011 12:10,2,255.9,59,5,2,2,522,Others
14762.0,3/21/2011 8:20,1,300.52,264,1,1,2,112,Lost Customers
14764.0,10/27/2011 10:46,2,250.55,44,5,2,2,522,Others
14765.0,8/19/2011 15:06,3,254.11,112,3,3,2,332,Others
14766.0,9/20/2011 9:45,8,2423.07,81,4,5,5,455,Loyalists
14768.0,9/22/2011 9:43,3,139.5,79,4,3,1,431,Others
14769.0,9/23/2011 8:21,10,10641.6,78,4,5,5,455,Loyalists
14770.0,4/21/2011 14:21,2,876.42,232,1,2,3,123,Lost Customers
14772.0,8/19/2011 15:04,1,139.26,112,3,1,1,311,Others
14775.0,7/25/2011 12:12,3,1011.9,138,2,3,4,234,Others
14776.0,8/26/2011 14:23,13,2195.58,105,3,5,5,355,Loyalists
14777.0,12/5/2011 13:20,2,-17.45,4,5,2,1,521,Others
14778.0,8/4/2011 15:23,2,730.86,127,3,2,3,323,Others
14779.0,3/4/2011 12:42,3,386.15,280,1,3,2,132,Lost Customers
14780.0,9/21/2011 15:15,2,447.68,79,4,2,2,422,Others
14782.0,1/24/2011 11:12,1,200.10000000000002,320,1,1,1,111,Lost Customers
14784.0,11/13/2011 13:30,2,289.99,26,5,2,2,522,Others
14785.0,11/29/2011 13:21,2,77.4,10,5,2,1,521,Others
14788.0,12/2/2011 17:06,2,679.4399999999999,7,5,2,3,523,Others
14789.0,11/11/2011 8:59,1,197.64000000000001,29,5,1,1,511,Others
14790.0,8/12/2011 12:15,4,745.0600000000001,120,3,4,3,343,Others
14792.0,10/7/2011 9:19,2,0.0,64,5,2,1,521,Others
14793.0,12/5/2011 16:25,2,214.14,4,5,2,1,521,Others
14794.0,5/20/2011 11:53,9,1272.11,204,2,5,4,254,Loyalists
14795.0,6/26/2011 13:04,1,131.45000000000002,166,2,1,1,211,Others
14796.0,9/6/2011 9:30,27,7839.51,95,3,5,5,355,Loyalists
14798.0,7/18/2011 14:40,3,173.74,144,2,3,1,231,Others
14799.0,10/19/2011 16:16,1,157.7,51,5,1,1,511,Others
14800.0,9/25/2011 12:45,16,4236.34,75,4,5,5,455,Loyalists
14801.0,10/9/2011 15:24,1,193.14,61,5,1,1,511,Others
14803.0,6/30/2011 13:58,3,845.55,162,2,3,3,233,Others
14804.0,12/1/2011 11:20,1,353.27,9,5,1,2,512,Others
14805.0,11/24/2011 16:20,4,554.65,15,5,4,3,543,Others
14806.0,9/25/2011 15:32,1,193.39,75,4,1,1,411,Others
14808.0,9/27/2011 10:05,15,2175.37,74,4,5,5,455,Loyalists
14810.0,8/28/2011 11:02,11,2087.88,104,3,5,5,355,Loyalists
14813.0,12/5/2010 11:57,2,155.43,370,1,2,1,121,Lost Customers
14815.0,11/3/2011 11:36,2,778.5,37,5,2,3,523,Others
14816.0,5/26/2011 13:16,1,271.85,197,2,1,2,212,Others
14817.0,5/23/2011 13:35,2,1110.34,200,2,2,4,224,Others
14818.0,9/27/2011 11:01,3,657.8,74,4,3,3,433,Others
14819.0,5/31/2011 13:50,2,272.07,192,2,2,2,222,Others
14820.0,9/25/2011 13:24,4,507.29,75,4,4,3,443,Others
14821.0,12/8/2010 8:43,1,48.800000000000004,367,1,1,1,111,Lost Customers
14823.0,6/12/2011 13:12,3,321.43,180,2,3,2,232,Others
14824.0,9/9/2011 14:12,4,1127.71,91,4,4,4,444,Others
14825.0,9/11/2011 14:49,12,2226.91,89,4,5,5,455,Loyalists
14828.0,5/27/2011 10:16,3,2139.76,197,2,3,5,235,Others
14829.0,6/8/2011 14:29,6,644.65,184,2,4,3,243,Others
14830.0,10/17/2011 14:29,1,197.13,53,5,1,1,511,Others
14834.0,9/29/2011 10:49,8,1698.35,72,5,5,4,554,Loyalists
14836.0,11/9/2011 13:26,3,102.44999999999999,30,5,3,1,531,Others
14837.0,9/9/2011 12:59,5,1641.2,91,4,4,4,444,Others
14840.0,3/17/2011 12:00,1,62.85,268,1,1,1,111,Lost Customers
